DataValue,1,1, 13.100700000000002,0.00066022,0.00069842,
DataValue,1,1, 13.200700000000001,0.00065814,0.00069858,
DataValue,1,1,13.3007,0.0006575,0.0006984,
DataValue,1,1,13.4007,0.0006562,0.00069834,
DataValue,1,1, 13.500700000000002,0.00065546,0.00069836,
DataValue,1,1, 13.600670000000001,0.00065488,0.00069838,
DataValue,1,1,13.70071,0.00065446,0.00069834,
DataValue,1,1,13.8007,0.0006541,0.00069834,
DataValue,1,1, 13.900710000000002,0.00065378,0.00069834,
DataValue,1,1, 14.000670000000001,0.00065352,0.00069828,
DataValue,1,1, 14.100670000000001,0.0006533,0.00069826,
DataValue,1,1,14.20071,0.00065312,0.00069822,
DataValue,1,1,14.30071,0.00065294,0.00069814,
DataValue,1,1, 14.400660000000002,0.0006528,0.00069808,
DataValue,1,1, 14.500700000000002,0.00065266,0.000698,
DataValue,1,1, 14.600660000000001,0.00065252,0.00069792,
DataValue,1,1, 14.700700000000001,0.00065244,0.00069784,
DataValue,1,1,14.8007,0.00065232,0.00069772,
DataValue,1,1, 14.900660000000002,0.00065226,0.00069766,
DataValue,1,1, 15.000670000000001,0.00065218,0.00069754,
DataValue,1,1, 15.100670000000001,0.00065208,0.00069744,
DataValue,1,1,15.20071,0.000652,0.0006973,
DataValue,1,1, 15.300670000000002,0.00065196,0.0006972,
DataValue,1,1, 15.400670000000002,0.00065186,0.00069708,
DataValue,1,1, 15.500710000000002,0.0006518,0.00069694,
DataValue,1,1, 15.600700000000002,0.00065176,0.00069684,
DataValue,1,1, 15.700660000000001,0.00065172,0.00069672,
DataValue,1,1, 15.800670000000002,0.00065166,0.00069658,
DataValue,1,1,15.9007,0.00065158,0.00069646,
DataValue,1,1,16.00066,0.00065154,0.00069634,
DataValue,1,1, 16.100710000000003,0.00065152,0.00069622,
DataValue,1,1,16.2007,0.00065146,0.0006961,
DataValue,1,1, 16.300700000000003,0.0006514,0.00069596,
DataValue,1,1, 16.400660000000002,0.0006514,0.00069588,
DataValue,1,1, 16.500670000000003,0.00065136,0.00069576,
DataValue,1,1,16.60067,0.00065132,0.00069564,
DataValue,1,1,16.7007,0.0006513,0.00069554,
DataValue,1,1,16.80066,0.00065128,0.0006954,
DataValue,1,1, 16.900660000000002,0.00065122,0.00069528,
DataValue,1,1, 17.000700000000002,0.00065118,0.00069514,
DataValue,1,1,17.1007,0.00065114,0.00069504,
DataValue,1,1,17.2007,0.00065114,0.00069496,
DataValue,1,1,17.30067,0.0006511,0.00069486,
DataValue,1,1,17.4007,0.00065108,0.00069474,
DataValue,1,1, 17.500700000000002,0.00065104,0.00069462,
DataValue,1,1,17.60066,0.00065102,0.00069454,
DataValue,1,1,17.7007,0.000651,0.00069442,
DataValue,1,1, 17.800700000000003,0.00065094,0.00069432,
DataValue,1,1, 17.900660000000002,0.00065094,0.0006942,
DataValue,1,1, 18.000700000000002,0.00065088,0.00069414,
DataValue,1,1,18.10066,0.00065088,0.00069404,
DataValue,1,1,18.2007,0.00065086,0.00069394,
DataValue,1,1,18.30066,0.00065082,0.00069384,
DataValue,1,1,18.4007,0.0006508,0.00069374,
DataValue,1,1,18.50066,0.00065078,0.00069366,
DataValue,1,1,18.60066,0.00065078,0.00069354,
DataValue,1,1,18.7007,0.00065072,0.00069346,
DataValue,1,1,18.80066,0.00065072,0.00069338,
DataValue,1,1, 18.900660000000002,0.0006507,0.00069332,
DataValue,1,1,19.00066,0.00065066,0.00069326,
DataValue,1,1,19.1007,0.00065064,0.00069314,
DataValue,1,1,19.2007,0.00065064,0.00069308,
DataValue,1,1,19.30066,0.00065064,0.00069296,
DataValue,1,1,19.4007,0.0006506,0.0006929,
DataValue,1,1, 19.500700000000002,0.00065058,0.00069282,
DataValue,1,1,19.60066,0.00065056,0.00069276,
DataValue,1,1,19.7007,0.00065056,0.00069268,
DataValue,1,1,19.80066,0.0006505,0.0006926,
DataValue,1,1,19.9007,0.00065052,0.00069258,
DataValue,1,1, 20.000700000000002,0.00065048,0.00069246,
DataValue,1,1, 20.100700000000003,0.00065048,0.00069242,
DataValue,1,1,20.2007,0.00065044,0.0006923,
DataValue,1,1, 20.300700000000003,0.00065044,0.00069226,
DataValue,1,1, 20.400660000000002,0.00065044,0.00069218,
DataValue,1,1, 20.500700000000002,0.0006504,0.00069214,
DataValue,1,1, 20.600700000000003,0.00065042,0.00069204,
DataValue,1,1,20.7007,0.00065036,0.000692,
DataValue,1,1,20.80066,0.00065036,0.00069192,
DataValue,1,1, 20.900660000000002,0.00065034,0.00069186,
DataValue,1,1, 21.000700000000002,0.00065032,0.00069182,
DataValue,1,1, 21.100700000000003,0.00065032,0.00069174,
DataValue,1,1,21.2007,0.0006503,0.00069168,
DataValue,1,1,21.30067,0.00065028,0.00069162,
DataValue,1,1, 21.400660000000002,0.00065026,0.0006916,
DataValue,1,1, 21.500660000000003,0.00065024,0.00069152,
DataValue,1,1,21.60066,0.00065024,0.00069146,
DataValue,1,1,21.7007,0.0006502,0.00069142,
DataValue,1,1,21.80066,0.0006502,0.00069138,
DataValue,1,1,21.9007,0.00065018,0.0006913,
DataValue,1,1, 22.000700000000002,0.00065018,0.00069124,
DataValue,1,1,22.10066,0.00065016,0.00069122,
DataValue,1,1, 22.200660000000003,0.00065014,0.00069116,
DataValue,1,1, 22.300700000000003,0.00065014,0.0006911,
DataValue,1,1,22.4007,0.00065014,0.00069104,
DataValue,1,1, 22.500660000000003,0.0006501,0.00069102,
DataValue,1,1,22.60066,0.00065008,0.00069096,
DataValue,1,1, 22.700660000000003,0.0006501,0.00069094,
DataValue,1,1, 22.800700000000003,0.00065006,0.00069088,
DataValue,1,1,22.9007,0.00065006,0.00069082,
DataValue,1,1, 23.000700000000002,0.00065006,0.0006908,
DataValue,1,1,23.10066,0.00065004,0.00069074,
DataValue,1,1, 23.200660000000003,0.00065002,0.0006907,
DataValue,1,1,23.30066,0.00065002,0.00069066,
DataValue,1,1,23.4007,0.00065002,0.00069062,
DataValue,1,1, 23.500660000000003,0.00065002,0.00069056,
DataValue,1,1,23.60066,0.00065,0.00069052,
DataValue,1,1,23.7007,0.00064998,0.0006905,
DataValue,1,1, 23.800700000000003,0.00064998,0.00069046,
DataValue,1,1,23.9007,0.00064996,0.00069042,
DataValue,1,1, 24.000660000000003,0.00064994,0.00069038,
DataValue,1,1, 24.100700000000003,0.00064994,0.00069034,
DataValue,1,1,24.2007,0.00064994,0.00069032,
DataValue,1,1,24.30066,0.00064992,0.00069028,
DataValue,1,1, 24.400660000000002,0.0006499,0.00069022,
DataValue,1,1, 24.500660000000003,0.00064988,0.0006902,
DataValue,1,1,24.60066,0.00064988,0.00069016,
DataValue,1,1, 24.700660000000003,0.00064986,0.00069012,
DataValue,1,1, 24.800700000000003,0.00064988,0.00069008,
DataValue,1,1,24.9007,0.00064988,0.00069006,
DataValue,1,1, 25.000700000000002,0.00064984,0.00069002,
DataValue,1,1, 25.100700000000003,0.00064986,0.00068998,
DataValue,1,1, 25.200660000000003,0.00064986,0.00068998,
DataValue,1,1,25.30066,0.00064984,0.00068992,
DataValue,1,1, 25.400660000000002,0.00064984,0.0006899,
DataValue,1,1, 25.500700000000002,0.0006498,0.00068988,
DataValue,1,1, 25.600700000000003,0.00064982,0.00068986,
DataValue,1,1,25.7007,0.00064978,0.00068984,
DataValue,1,1,25.80066,0.00064978,0.00068978,
DataValue,1,1, 25.900660000000002,0.00064978,0.00068974,
